transaction_id,customer_id,tr_datetime,amount,region,tr_type,mcc_code
5589,1281,2021-01-04 21:08:00,-1135.468032200199,Center,type_e,5411
5590,1882,2021-01-04 21:09:00,4597.354872635062,South,type_b,5411
5591,1402,2021-01-04 21:10:00,4275.175340987849,Center,type_a,5411
5592,1108,2021-01-04 21:11:00,1369.9963113158958,West,type_d,5415
5593,1699,2021-01-04 21:12:00,-182.79619395609038,Center,type_e,5412
5594,1198,2021-01-04 21:13:00,9518.6761209984,North,type_c,5412
5595,1302,2021-01-04 21:14:00,2870.159379405674,North,type_b,5413
5596,1326,2021-01-04 21:15:00,-436.36538446414266,North,type_b,5415
5597,1153,2021-01-04 21:16:00,-3227.20511833181,North,type_b,5415
5598,1551,2021-01-04 21:17:00,-5043.026588546169,West,type_e,5412
5599,1644,2021-01-04 21:18:00,-5535.3200729507225,West,type_a,5413
5600,1404,2021-01-04 21:19:00,-5042.467114086859,West,type_a,5415
5601,1461,2021-01-04 21:20:00,1404.7605662938138,Center,type_a,5413
5602,1131,2021-01-04 21:21:00,-90.34830265437806,North,type_a,5412
5603,1790,2021-01-04 21:22:00,-1629.5738114522944,East,type_b,5411
5604,1873,2021-01-04 21:23:00,3682.3896755097812,East,type_c,5415
5605,1083,2021-01-04 21:24:00,9045.874670862462,North,type_b,5413
5606,1398,2021-01-04 21:25:00,-4116.734681440001,South,type_c,5411
5607,1753,2021-01-04 21:26:00,-3371.4302160929306,Center,type_c,5412
5608,1627,2021-01-04 21:27:00,-11085.261958567304,East,type_a,5414
5609,1108,2021-01-04 21:28:00,-131.65417734851277,West,type_d,5415
5610,1220,2021-01-04 21:29:00,-638.1028421337688,South,type_e,5415
5611,1903,2021-01-04 21:30:00,4463.9512260719675,West,type_d,5413
5612,1552,2021-01-04 21:31:00,-434.0636198032513,South,type_c,5412
5613,1367,2021-01-04 21:32:00,-2940.5464889775067,South,type_d,5412
5614,1146,2021-01-04 21:33:00,963.4287115254357,Center,type_c,5415
5615,1111,2021-01-04 21:34:00,2785.3417957082643,West,type_b,5415
5616,1614,2021-01-04 21:35:00,-8088.6452956241765,West,type_b,5413
5617,1557,2021-01-04 21:36:00,5034.454953660239,East,type_a,5413
5618,1923,2021-01-04 21:37:00,6531.513933575593,North,type_e,5414
5619,1493,2021-01-04 21:38:00,2737.275704899631,North,type_b,5411
5620,1504,2021-01-04 21:39:00,-4672.775301409603,East,type_e,5413
5621,1474,2021-01-04 21:40:00,-1630.1326924095183,South,type_a,5411
5622,1835,2021-01-04 21:41:00,5914.372478611159,East,type_e,5415
5623,1889,2021-01-04 21:42:00,-4891.104268271994,East,type_b,5414
5624,1270,2021-01-04 21:43:00,3143.218538825956,West,type_b,5414
5625,1994,2021-01-04 21:44:00,-253.86004636579483,East,type_d,5414
5626,1420,2021-01-04 21:45:00,800.9662475348621,South,type_d,5412
5627,1896,2021-01-04 21:46:00,-4178.857386624052,North,type_d,5415
5628,1706,2021-01-04 21:47:00,1653.3214255107123,Center,type_e,5412
5629,1366,2021-01-04 21:48:00,1295.3786855716785,East,type_b,5412
5630,1279,2021-01-04 21:49:00,-7546.792952833074,East,type_a,5414
5631,1282,2021-01-04 21:50:00,-22.219472751847366,West,type_c,5412
5632,1039,2021-01-04 21:51:00,3069.485785399882,West,type_b,5415
5633,1958,2021-01-04 21:52:00,-1926.4162514819682,East,type_d,5415
5634,1188,2021-01-04 21:53:00,-12238.652755522067,East,type_d,5412
5635,1163,2021-01-04 21:54:00,-574.0836244896857,South,type_e,5415
5636,1993,2021-01-04 21:55:00,7332.3396657266,North,type_d,5411
5637,1988,2021-01-04 21:56:00,-1722.3474473043088,North,type_e,5412
5638,1535,2021-01-04 21:57:00,7143.255414286045,Center,type_a,5414
5639,1535,2021-01-04 21:58:00,-4061.7877815551783,North,type_d,5414
5640,1003,2021-01-04 21:59:00,-5804.853228634913,Center,type_e,5415
5641,1834,2021-01-04 22:00:00,-25.513189112947153,West,type_d,5415
5642,1289,2021-01-04 22:01:00,-4112.891838677011,Center,type_e,5414
5643,1952,2021-01-04 22:02:00,1649.2886893027835,Center,type_b,5411
5644,1432,2021-01-04 22:03:00,-1862.8542713268553,North,type_e,5414
5645,1470,2021-01-04 22:04:00,7369.585226279048,East,type_c,5412
5646,1180,2021-01-04 22:05:00,-2208.3373560864798,West,type_a,5414
5647,1247,2021-01-04 22:06:00,448.6848007596003,South,type_b,5413
5648,1627,2021-01-04 22:07:00,2981.678642218345,Center,type_a,5411
5649,1278,2021-01-04 22:08:00,4781.580197290241,Center,type_b,5411
5650,1876,2021-01-04 22:09:00,7398.213479710776,Center,type_d,5414
5651,1580,2021-01-04 22:10:00,-1174.3163382049888,East,type_e,5413
5652,1862,2021-01-04 22:11:00,-1996.5404956904194,South,type_d,5412
5653,1253,2021-01-04 22:12:00,-9569.583495981673,North,type_a,5414
5654,1180,2021-01-04 22:13:00,10208.557457074072,West,type_a,5412
5655,1829,2021-01-04 22:14:00,1804.8204861665934,East,type_b,5413
5656,1680,2021-01-04 22:15:00,3759.0403288610464,South,type_a,5414
5657,1824,2021-01-04 22:16:00,2778.644374563104,West,type_e,5414
5658,1508,2021-01-04 22:17:00,247.67441437999744,North,type_a,5412
5659,1760,2021-01-04 22:18:00,1751.7629025168094,West,type_d,5414
5660,1699,2021-01-04 22:19:00,-2798.3122459212577,Center,type_e,5413
5661,1565,2021-01-04 22:20:00,-1510.4932536974677,Center,type_a,5414
5662,1325,2021-01-04 22:21:00,-4751.0290018144115,East,type_c,5415
5663,1356,2021-01-04 22:22:00,7786.219818617792,West,type_c,5413
5664,1824,2021-01-04 22:23:00,2807.4050494817666,Center,type_d,5411
5665,1649,2021-01-04 22:24:00,9880.862901271601,East,type_b,5412
5666,1679,2021-01-04 22:25:00,11481.916229727094,East,type_b,5413
5667,1390,2021-01-04 22:26:00,-7020.781198086244,East,type_a,5411
5668,1614,2021-01-04 22:27:00,4926.141864365188,North,type_e,5411
5669,1933,2021-01-04 22:28:00,-6789.818385152174,Center,type_b,5413
5670,1084,2021-01-04 22:29:00,887.0874423222492,Center,type_c,5411
5671,1316,2021-01-04 22:30:00,1573.6473492976443,South,type_b,5411
5672,1211,2021-01-04 22:31:00,-6435.8307455377835,North,type_c,5415
5673,1514,2021-01-04 22:32:00,-3687.5916777055613,Center,type_b,5414
5674,1383,2021-01-04 22:33:00,1801.7573788817206,Center,type_d,5415
5675,1690,2021-01-04 22:34:00,881.5034952031501,South,type_e,5414
5676,1341,2021-01-04 22:35:00,-5091.857815672592,West,type_a,5411
5677,1814,2021-01-04 22:36:00,-3490.1554796985174,West,type_c,5414
5678,1963,2021-01-04 22:37:00,-7457.201442419546,North,type_b,5415
5679,1987,2021-01-04 22:38:00,-6014.617729115682,East,type_a,5412
5680,1843,2021-01-04 22:39:00,-1857.1020575673751,South,type_c,5412
5681,1037,2021-01-04 22:40:00,4937.265563488409,South,type_c,5414
5682,1510,2021-01-04 22:41:00,5571.165372611499,Center,type_d,5412
5683,1419,2021-01-04 22:42:00,9167.18347690031,Center,type_b,5413
5684,1750,2021-01-04 22:43:00,2121.320925780228,South,type_a,5412
5685,1168,2021-01-04 22:44:00,941.4153385834649,East,type_b,5414
5686,1964,2021-01-04 22:45:00,2475.7317049831922,West,type_b,5411
5687,1908,2021-01-04 22:46:00,2427.780086149575,North,type_e,5415
5688,1342,2021-01-04 22:47:00,-8082.568002643497,West,type_c,5412
5689,1825,2021-01-04 22:48:00,9444.366937770534,North,type_c,5414
5690,1305,2021-01-04 22:49:00,-9654.69490980968,East,type_e,5415
5691,1541,2021-01-04 22:50:00,5743.8119818927335,South,type_e,5413
5692,1701,2021-01-04 22:51:00,281.93489165850355,East,type_b,5411
5693,1868,2021-01-04 22:52:00,-5447.485960773935,South,type_c,5415
5694,1536,2021-01-04 22:53:00,2656.8721503595443,Center,type_a,5415
5695,1111,2021-01-04 22:54:00,-590.693024508529,North,type_d,5414
5696,1410,2021-01-04 22:55:00,-3412.689980704116,Center,type_e,5413
5697,1946,2021-01-04 22:56:00,-6907.388318905112,South,type_a,5412
5698,1205,2021-01-04 22:57:00,-7327.535645119649,North,type_a,5413
5699,1184,2021-01-04 22:58:00,-3054.5564972459993,North,type_b,5411
5700,1381,2021-01-04 22:59:00,-1934.9405885443991,Center,type_e,5412
5701,1495,2021-01-04 23:00:00,-6052.7126641940085,North,type_a,5413
5702,1378,2021-01-04 23:01:00,192.40073823480773,South,type_d,5411
5703,1046,2021-01-04 23:02:00,-5340.6810103226035,South,type_a,5415
5704,1885,2021-01-04 23:03:00,1801.103600879505,Center,type_d,5415
5705,1739,2021-01-04 23:04:00,6156.896606358284,East,type_d,5415
5706,1550,2021-01-04 23:05:00,1446.8715809803762,South,type_d,5415
5707,1527,2021-01-04 23:06:00,-469.17395490217393,South,type_e,5412
5708,1503,2021-01-04 23:07:00,-2674.4851891054777,North,type_d,5415
5709,1021,2021-01-04 23:08:00,7230.493092876096,North,type_e,5412
5710,1212,2021-01-04 23:09:00,-967.578587628666,South,type_a,5412
5711,1309,2021-01-04 23:10:00,12451.11888389863,Center,type_d,5413
5712,1660,2021-01-04 23:11:00,-5915.179224560634,East,type_c,5415
5713,1967,2021-01-04 23:12:00,1449.5364133104513,North,type_a,5414
5714,1752,2021-01-04 23:13:00,7063.618049843781,North,type_c,5415
5715,1271,2021-01-04 23:14:00,-3450.6816595880327,East,type_c,5414
5716,1570,2021-01-04 23:15:00,-1180.6217498774445,North,type_b,5415
5717,1798,2021-01-04 23:16:00,3130.732539132171,Center,type_e,5412
5718,1937,2021-01-04 23:17:00,1939.4512319889284,North,type_b,5415
5719,1201,2021-01-04 23:18:00,2798.4953211048814,North,type_e,5415
5720,1031,2021-01-04 23:19:00,5801.292373041325,South,type_b,5415
5721,1442,2021-01-04 23:20:00,-1733.7705707624555,Center,type_a,5415
5722,1161,2021-01-04 23:21:00,7185.1294906736985,Center,type_c,5413
5723,1766,2021-01-04 23:22:00,-8600.074746996748,South,type_a,5413
5724,1253,2021-01-04 23:23:00,5387.187727928356,West,type_e,5412
5725,1520,2021-01-04 23:24:00,5736.02843788155,East,type_c,5412
5726,1976,2021-01-04 23:25:00,-3872.3518802702056,Center,type_c,5414
5727,1650,2021-01-04 23:26:00,-7253.180879884577,West,type_e,5412
5728,1479,2021-01-04 23:27:00,-1160.8370227987166,East,type_a,5413
5729,1009,2021-01-04 23:28:00,2019.0156541463164,Center,type_c,5412
5730,1725,2021-01-04 23:29:00,-1675.4950584521068,North,type_a,5414
5731,1504,2021-01-04 23:30:00,2509.710939785959,Center,type_a,5414
5732,1784,2021-01-04 23:31:00,9688.718816348844,East,type_a,5413
5733,1835,2021-01-04 23:32:00,-6823.559696836542,West,type_c,5412
5734,1559,2021-01-04 23:33:00,-9770.525515928914,North,type_d,5414
5735,1435,2021-01-04 23:34:00,-346.4882675811113,East,type_b,5412
5736,1110,2021-01-04 23:35:00,-3400.8428815377397,East,type_e,5412
5737,1152,2021-01-04 23:36:00,-2401.574592028278,Center,type_a,5413
5738,1634,2021-01-04 23:37:00,6334.565747454442,South,type_c,5413
5739,1916,2021-01-04 23:38:00,-603.0816241373627,South,type_e,5412
5740,1868,2021-01-04 23:39:00,-144.9771039734895,North,type_d,5415
5741,1101,2021-01-04 23:40:00,-2183.987721213869,East,type_d,5415
5742,1752,2021-01-04 23:41:00,-194.00584312892656,West,type_c,5411
5743,1832,2021-01-04 23:42:00,1342.5073123767995,North,type_a,5411
5744,1190,2021-01-04 23:43:00,13922.94099590789,North,type_d,5411
5745,1728,2021-01-04 23:44:00,1398.2874180605015,Center,type_d,5413
5746,1562,2021-01-04 23:45:00,5813.475843447577,West,type_d,5412
5747,1803,2021-01-04 23:46:00,931.997925723259,East,type_c,5414
5748,1080,2021-01-04 23:47:00,-10138.946651566474,East,type_e,5412
5749,1488,2021-01-04 23:48:00,-2835.3591685760994,East,type_b,5412
5750,1894,2021-01-04 23:49:00,1394.553590044398,North,type_c,5411
5751,1087,2021-01-04 23:50:00,3617.0727189169343,Center,type_a,5412
5752,1193,2021-01-04 23:51:00,1051.1429578926288,North,type_c,5411
5753,1103,2021-01-04 23:52:00,4601.756998859705,South,type_c,5412
5754,1782,2021-01-04 23:53:00,-7299.923990895975,South,type_b,5414
5755,1095,2021-01-04 23:54:00,243.9623780859284,East,type_b,5415
5756,1422,2021-01-04 23:55:00,6639.815173427311,Center,type_b,5415
5757,1890,2021-01-04 23:56:00,-4857.799986379709,East,type_e,5413
5758,1197,2021-01-04 23:57:00,5602.957161416501,East,type_c,5414
5759,1000,2021-01-04 23:58:00,5344.53729642522,North,type_a,5412
5760,1406,2021-01-04 23:59:00,-6185.123262609715,East,type_b,5414
5761,1377,2021-01-05 00:00:00,1689.3928055489346,East,type_b,5412
5762,1166,2021-01-05 00:01:00,794.0699583421224,Center,type_c,5414
5763,1508,2021-01-05 00:02:00,-881.8134653122634,Center,type_a,5414
5764,1637,2021-01-05 00:03:00,-7634.44611111858,Center,type_b,5415
5765,1312,2021-01-05 00:04:00,-1315.2986806733338,East,type_c,5414
5766,1592,2021-01-05 00:05:00,-781.4793367068344,Center,type_d,5413
5767,1417,2021-01-05 00:06:00,-8491.506428899422,Center,type_e,5412
5768,1762,2021-01-05 00:07:00,-6525.7581851748755,West,type_c,5411
5769,1680,2021-01-05 00:08:00,-4634.976967250038,West,type_b,5414
5770,1476,2021-01-05 00:09:00,-5241.407826242359,South,type_a,5411
5771,1072,2021-01-05 00:10:00,1631.3518552805112,North,type_d,5415
5772,1140,2021-01-05 00:11:00,4557.552634324546,North,type_a,5411
5773,1581,2021-01-05 00:12:00,-1552.7157340144518,Center,type_a,5413
5774,1261,2021-01-05 00:13:00,3831.44783754466,South,type_a,5413
5775,1339,2021-01-05 00:14:00,4762.442302423145,South,type_c,5415
5776,1307,2021-01-05 00:15:00,-426.4647152232905,West,type_c,5413
5777,1244,2021-01-05 00:16:00,2040.2187159808946,South,type_e,5412
5778,1514,2021-01-05 00:17:00,-1116.7257908541415,East,type_d,5413
5779,1336,2021-01-05 00:18:00,-5614.148770975938,Center,type_a,5414
5780,1574,2021-01-05 00:19:00,-3733.7972577240134,East,type_b,5413
5781,1560,2021-01-05 00:20:00,1630.7408032894734,North,type_a,5412
5782,1075,2021-01-05 00:21:00,-606.6476980918392,West,type_d,5415
5783,1879,2021-01-05 00:22:00,3685.8650655491892,East,type_a,5413
5784,1174,2021-01-05 00:23:00,-9434.935368913031,Center,type_c,5412
5785,1108,2021-01-05 00:24:00,-8232.857828490325,East,type_c,5414
5786,1182,2021-01-05 00:25:00,-7641.124266782261,East,type_d,5411
5787,1191,2021-01-05 00:26:00,833.2659055193749,South,type_e,5411
5788,1064,2021-01-05 00:27:00,-6890.515491695211,West,type_a,5415
5789,1848,2021-01-05 00:28:00,1600.6458248846748,North,type_d,5415
5790,1962,2021-01-05 00:29:00,3765.049605320726,Center,type_b,5411
5791,1473,2021-01-05 00:30:00,7581.2488670969215,Center,type_b,5411
5792,1782,2021-01-05 00:31:00,7029.537758201377,North,type_e,5415
5793,1099,2021-01-05 00:32:00,-3477.098271669144,Center,type_c,5411
5794,1543,2021-01-05 00:33:00,-8348.18996509108,South,type_d,5413
5795,1863,2021-01-05 00:34:00,-3159.7099915504295,East,type_a,5412
5796,1127,2021-01-05 00:35:00,4884.178734680864,South,type_d,5415
5797,1451,2021-01-05 00:36:00,-1948.450344198622,South,type_e,5412
5798,1913,2021-01-05 00:37:00,-121.60295019364501,South,type_d,5414
5799,1368,2021-01-05 00:38:00,-2785.8037220059005,North,type_e,5414
5800,1850,2021-01-05 00:39:00,7906.013824598423,West,type_e,5413
5801,1042,2021-01-05 00:40:00,-5072.303824096046,North,type_e,5414
5802,1883,2021-01-05 00:41:00,333.82769865656746,North,type_d,5415
5803,1418,2021-01-05 00:42:00,5541.1928054995615,South,type_b,5413
5804,1487,2021-01-05 00:43:00,9207.747381976833,West,type_a,5413
5805,1077,2021-01-05 00:44:00,-3474.0105076932114,North,type_e,5415
5806,1825,2021-01-05 00:45:00,4804.029330691876,West,type_c,5411
5807,1800,2021-01-05 00:46:00,-3161.3249676154687,South,type_e,5412
5808,1269,2021-01-05 00:47:00,6885.799342893585,North,type_d,5415
5809,1673,2021-01-05 00:48:00,8647.335258646372,West,type_e,5411
5810,1700,2021-01-05 00:49:00,-4447.974492688581,Center,type_c,5411
5811,1758,2021-01-05 00:50:00,3267.317544425156,North,type_b,5414
5812,1899,2021-01-05 00:51:00,5566.432638858943,North,type_d,5413
5813,1727,2021-01-05 00:52:00,-1471.3369381154678,North,type_d,5413
5814,1314,2021-01-05 00:53:00,2738.5722009657848,West,type_d,5414
5815,1924,2021-01-05 00:54:00,3000.086303216766,East,type_c,5414
5816,1850,2021-01-05 00:55:00,10048.25067894887,North,type_d,5413
5817,1901,2021-01-05 00:56:00,-9855.008595999554,Center,type_b,5415
5818,1888,2021-01-05 00:57:00,-279.5675102743014,Center,type_a,5415
5819,1992,2021-01-05 00:58:00,-6251.26700960172,South,type_a,5415
5820,1944,2021-01-05 00:59:00,68.99038866716506,East,type_e,5415
5821,1167,2021-01-05 01:00:00,-3914.2900129104564,East,type_a,5414
5822,1338,2021-01-05 01:01:00,-1274.586096832953,West,type_c,5412
5823,1192,2021-01-05 01:02:00,-4370.736693427625,South,type_a,5412
5824,1452,2021-01-05 01:03:00,776.837265678387,West,type_c,5413
5825,1282,2021-01-05 01:04:00,5369.47085091748,South,type_c,5412
5826,1335,2021-01-05 01:05:00,-1863.6739371610975,East,type_e,5415
5827,1389,2021-01-05 01:06:00,7153.111028642721,West,type_a,5414
5828,1999,2021-01-05 01:07:00,5219.784040045596,South,type_e,5415
5829,1524,2021-01-05 01:08:00,10170.345094784165,East,type_d,5411
5830,1239,2021-01-05 01:09:00,2056.7850602871436,East,type_b,5414
5831,1831,2021-01-05 01:10:00,-308.22020815639235,North,type_a,5411
5832,1957,2021-01-05 01:11:00,-7926.185982717763,West,type_d,5411
5833,1482,2021-01-05 01:12:00,-3908.435607965235,North,type_d,5413
5834,1658,2021-01-05 01:13:00,-1039.5149474962036,East,type_e,5411
5835,1715,2021-01-05 01:14:00,-447.53515580769033,West,type_e,5412
5836,1591,2021-01-05 01:15:00,11743.61201123251,West,type_b,5412
5837,1890,2021-01-05 01:16:00,-1034.8839077821883,Center,type_b,5411
5838,1554,2021-01-05 01:17:00,-8841.766446353031,South,type_b,5413
5839,1457,2021-01-05 01:18:00,3322.8517838893977,Center,type_b,5411
5840,1088,2021-01-05 01:19:00,3032.491201346619,Center,type_e,5414
5841,1659,2021-01-05 01:20:00,-2294.6485221993926,East,type_c,5414
5842,1094,2021-01-05 01:21:00,10638.352288763086,South,type_e,5414
5843,1451,2021-01-05 01:22:00,-9483.105273714626,Center,type_c,5414
5844,1427,2021-01-05 01:23:00,6247.285497939322,Center,type_e,5411
5845,1150,2021-01-05 01:24:00,-1455.4835203901432,West,type_e,5415
5846,1513,2021-01-05 01:25:00,-4752.0888913964545,East,type_b,5415
5847,1375,2021-01-05 01:26:00,12001.991389687098,Center,type_c,5414
5848,1021,2021-01-05 01:27:00,3683.483651456408,South,type_d,5413
5849,1882,2021-01-05 01:28:00,-1492.193415990224,North,type_d,5413
5850,1312,2021-01-05 01:29:00,-1593.8184443312623,North,type_d,5411
5851,1996,2021-01-05 01:30:00,1377.0941768510716,East,type_b,5415
5852,1839,2021-01-05 01:31:00,-2309.817579591823,North,type_d,5411
5853,1518,2021-01-05 01:32:00,6498.042623044022,West,type_e,5412
5854,1205,2021-01-05 01:33:00,438.42696531289033,West,type_b,5414
5855,1951,2021-01-05 01:34:00,5087.822258485314,South,type_d,5412
5856,1374,2021-01-05 01:35:00,1039.6317249833385,East,type_b,5412
5857,1450,2021-01-05 01:36:00,4349.174995871694,East,type_e,5413
5858,1625,2021-01-05 01:37:00,6727.548758732377,North,type_b,5415
5859,1783,2021-01-05 01:38:00,8404.649161328494,Center,type_d,5414
5860,1594,2021-01-05 01:39:00,2454.7334381013543,Center,type_b,5411
5861,1178,2021-01-05 01:40:00,-4332.735428205356,Center,type_a,5414
5862,1209,2021-01-05 01:41:00,-862.911337642222,South,type_d,5411
5863,1499,2021-01-05 01:42:00,-130.68934638980082,East,type_e,5411
5864,1463,2021-01-05 01:43:00,-2866.044190393033,North,type_c,5415
5865,1839,2021-01-05 01:44:00,-3700.771115017758,South,type_b,5412
5866,1123,2021-01-05 01:45:00,872.5028460520515,West,type_b,5411
5867,1992,2021-01-05 01:46:00,-4916.538190538657,West,type_d,5415
5868,1112,2021-01-05 01:47:00,-5887.002453362965,West,type_d,5412
5869,1011,2021-01-05 01:48:00,-8472.179157291777,East,type_a,5412
5870,1125,2021-01-05 01:49:00,2401.683474177078,West,type_e,5414
5871,1564,2021-01-05 01:50:00,1706.239890739884,Center,type_b,5414
5872,1330,2021-01-05 01:51:00,-1623.3775161991723,West,type_b,5414
5873,1900,2021-01-05 01:52:00,4971.156378843259,South,type_c,5413
5874,1282,2021-01-05 01:53:00,-4994.046786610261,West,type_b,5412
5875,1139,2021-01-05 01:54:00,1904.3705366094562,Center,type_b,5413
5876,1400,2021-01-05 01:55:00,270.8168021773981,West,type_a,5414
5877,1901,2021-01-05 01:56:00,-3703.4016933638613,North,type_c,5415
5878,1096,2021-01-05 01:57:00,-2462.712148982523,Center,type_b,5414
5879,1516,2021-01-05 01:58:00,-2847.479900272214,East,type_b,5411
5880,1568,2021-01-05 01:59:00,1263.7698453072287,West,type_e,5415
5881,1923,2021-01-05 02:00:00,2967.144368277765,South,type_b,5415
5882,1845,2021-01-05 02:01:00,-2131.9691575729717,West,type_a,5412
5883,1068,2021-01-05 02:02:00,-3560.522620588196,South,type_b,5413
5884,1117,2021-01-05 02:03:00,686.1106426337839,North,type_b,5411
5885,1887,2021-01-05 02:04:00,-8258.755837542272,East,type_d,5415
5886,1058,2021-01-05 02:05:00,171.7873322113565,Center,type_b,5413
5887,1032,2021-01-05 02:06:00,7808.8774226084315,Center,type_c,5413
5888,1317,2021-01-05 02:07:00,-3519.816351064905,East,type_d,5411
5889,1049,2021-01-05 02:08:00,-884.2758003747446,North,type_c,5411
5890,1879,2021-01-05 02:09:00,5122.808746512229,North,type_c,5414
5891,1488,2021-01-05 02:10:00,3773.3667053757435,West,type_a,5414
5892,1018,2021-01-05 02:11:00,309.1954086242536,North,type_b,5415
5893,1725,2021-01-05 02:12:00,-292.6426303172114,West,type_c,5415
5894,1196,2021-01-05 02:13:00,-6177.78787684082,South,type_b,5415
5895,1890,2021-01-05 02:14:00,2455.764104488997,East,type_b,5414
5896,1449,2021-01-05 02:15:00,-6716.875062057018,South,type_a,5415
5897,1989,2021-01-05 02:16:00,-10325.924360605952,South,type_a,5415
5898,1558,2021-01-05 02:17:00,5040.515347249672,South,type_c,5414
5899,1678,2021-01-05 02:18:00,1934.9314919655549,South,type_c,5414
5900,1451,2021-01-05 02:19:00,4398.678475289319,Center,type_d,5415
5901,1288,2021-01-05 02:20:00,-3682.5482696732856,North,type_b,5415
5902,1140,2021-01-05 02:21:00,2331.8198308779943,East,type_b,5413
5903,1083,2021-01-05 02:22:00,-2195.3394931643975,East,type_a,5412
5904,1693,2021-01-05 02:23:00,-1636.2132648087463,South,type_a,5414
5905,1390,2021-01-05 02:24:00,4868.77062094784,East,type_c,5412
5906,1590,2021-01-05 02:25:00,-748.9564660069793,West,type_d,5414
5907,1214,2021-01-05 02:26:00,-3481.9289604640803,East,type_d,5413
5908,1525,2021-01-05 02:27:00,-6827.5921105577545,South,type_a,5412
5909,1214,2021-01-05 02:28:00,1803.4468793023211,East,type_a,5413
5910,1402,2021-01-05 02:29:00,5297.380837134215,North,type_d,5411
5911,1127,2021-01-05 02:30:00,-3915.641950250104,South,type_d,5412
5912,1821,2021-01-05 02:31:00,3444.8946735462027,Center,type_c,5412
5913,1476,2021-01-05 02:32:00,-4713.893243667383,North,type_d,5412
5914,1759,2021-01-05 02:33:00,3746.5115164799263,East,type_b,5411
5915,1403,2021-01-05 02:34:00,164.57232330728175,Center,type_d,5411
5916,1028,2021-01-05 02:35:00,1339.1808628159015,North,type_e,5413
5917,1791,2021-01-05 02:36:00,-3487.0517415613854,West,type_d,5411
5918,1337,2021-01-05 02:37:00,1787.7543174342484,North,type_a,5414
5919,1830,2021-01-05 02:38:00,-2988.43620667321,Center,type_a,5415
5920,1713,2021-01-05 02:39:00,-2068.3674606747068,West,type_e,5412
5921,1360,2021-01-05 02:40:00,-7588.138232739218,East,type_b,5413
5922,1568,2021-01-05 02:41:00,-3860.7608042589995,South,type_d,5413
5923,1391,2021-01-05 02:42:00,-2627.476514622668,East,type_d,5413
5924,1217,2021-01-05 02:43:00,1564.0475631936943,South,type_e,5413
5925,1573,2021-01-05 02:44:00,2978.2788778893732,South,type_c,5412
5926,1668,2021-01-05 02:45:00,-3039.6588821104583,Center,type_c,5413
5927,1201,2021-01-05 02:46:00,-822.2226911446734,West,type_b,5412
5928,1016,2021-01-05 02:47:00,8431.926322305506,West,type_d,5413
5929,1321,2021-01-05 02:48:00,655.5428154241763,North,type_d,5413
5930,1517,2021-01-05 02:49:00,-2684.4622220195115,East,type_d,5415
5931,1569,2021-01-05 02:50:00,-8398.24380094646,Center,type_a,5414
5932,1324,2021-01-05 02:51:00,-4269.612566846134,East,type_c,5411
5933,1411,2021-01-05 02:52:00,-4464.348090385796,North,type_e,5411
5934,1317,2021-01-05 02:53:00,9889.368602001894,North,type_a,5411
5935,1680,2021-01-05 02:54:00,-4242.287611464953,Center,type_a,5414
5936,1964,2021-01-05 02:55:00,255.21464169122984,North,type_c,5412
5937,1081,2021-01-05 02:56:00,1853.7877943943759,Center,type_d,5411
5938,1473,2021-01-05 02:57:00,5532.624625094578,North,type_b,5411
5939,1467,2021-01-05 02:58:00,40.12120929633626,West,type_e,5411
5940,1424,2021-01-05 02:59:00,-2551.5725380034946,Center,type_c,5412
5941,1944,2021-01-05 03:00:00,-2882.6827578994203,West,type_b,5414
5942,1730,2021-01-05 03:01:00,1781.8999633991157,West,type_c,5414
5943,1688,2021-01-05 03:02:00,-3421.6972876991103,Center,type_c,5412
5944,1203,2021-01-05 03:03:00,-5520.9057136938245,East,type_c,5415
5945,1582,2021-01-05 03:04:00,-2552.521609151994,South,type_c,5413
5946,1386,2021-01-05 03:05:00,-6622.421706013283,North,type_d,5412
5947,1777,2021-01-05 03:06:00,9253.082922602991,North,type_a,5413
5948,1097,2021-01-05 03:07:00,2982.7635503568863,East,type_c,5414
5949,1344,2021-01-05 03:08:00,8104.219217072839,South,type_b,5413
5950,1802,2021-01-05 03:09:00,2427.1801837024423,East,type_b,5411
5951,1207,2021-01-05 03:10:00,7622.965150212819,South,type_b,5413
5952,1513,2021-01-05 03:11:00,1837.3233202795786,Center,type_a,5413
5953,1635,2021-01-05 03:12:00,3630.9066049766793,Center,type_a,5414
5954,1791,2021-01-05 03:13:00,-10668.595132705908,West,type_b,5415
5955,1585,2021-01-05 03:14:00,-4571.647984880947,West,type_d,5413
5956,1165,2021-01-05 03:15:00,184.638876279858,Center,type_a,5414
5957,1021,2021-01-05 03:16:00,305.9388239494449,West,type_a,5411
5958,1153,2021-01-05 03:17:00,-381.9050933641778,Center,type_d,5413
5959,1938,2021-01-05 03:18:00,2264.9763854535136,East,type_c,5413
5960,1438,2021-01-05 03:19:00,2471.014689649903,North,type_a,5411
5961,1294,2021-01-05 03:20:00,4325.579085439199,Center,type_b,5412
5962,1218,2021-01-05 03:21:00,3344.967605520691,Center,type_b,5415
5963,1668,2021-01-05 03:22:00,6020.436997887472,Center,type_d,5411
5964,1494,2021-01-05 03:23:00,6061.168087132387,West,type_b,5411
5965,1229,2021-01-05 03:24:00,873.3222443768232,West,type_e,5411
